Rxn name	Formula	Gene-reaction association	LB	UB	Objective
HYD2pp	Hydrogen[c] + 2 H+[c] + Menaquinone 8[c] => 2 H+[p] + Menaquinol 8[c] 	(b0973 and b0974 and b0972) or (b2994 and b2997 and b2996 and b2995)	  0.00	1000.00	  0.00
HYD3pp	2-Demethylmenaquinone 8[c] + Hydrogen[c] + 2 H+[c] => 2-Demethylmenaquinol 8[c] + 2 H+[p] 	(b0973 and b0974 and b0972) or (b2994 and b2997 and b2996 and b2995)	  0.00	1000.00	  0.00
HYPOE	H2O H2O[c] + Pyridoxamine 5'-phosphate[c] => Phosphate[c] + Pyridoxamine[c] 		  0.00	1000.00	  0.00
HYXNtex	Hypoxanthine[e] <=> Hypoxanthine[p] 	b2215 or b0241 or b0929 or b1377	-1000.00	1000.00	  0.00
HYXNtpp	Hypoxanthine[p] <=> Hypoxanthine[c] 	b4064 or b4464	-1000.00	1000.00	  0.00
Htex	H+[e] <=> H+[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
I2FE2SR	[2Fe-1S] desulfurated iron-sulfur cluster[c] + IscS with bound sulfur[c] + IscU scaffold protein[c] => 4 H+[c] + IscS sulfur acceptor protein[c] + IscU with bound [2Fe-2S] cluster[c] 	b2529 and b2530	  0.00	1000.00	  0.00
I2FE2SS	Flavin adenine dinucleotide reduced[c] + 2 Fe2+ mitochondria[c] + 2 IscS with bound sulfur[c] + IscU scaffold protein[c] => Flavin adenine dinucleotide oxidized[c] + 6 H+[c] + 2 IscS sulfur acceptor protein[c] + IscU with bound [2Fe-2S] cluster[c] 	b2530 and b2529	  0.00	1000.00	  0.00
I2FE2SS2	Flavin adenine dinucleotide reduced[c] + 2 Fe2+ mitochondria[c] + 2 IscS with bound sulfur[c] + IscU with bound [2Fe-2S] cluster[c] => Flavin adenine dinucleotide oxidized[c] + 6 H+[c] + 2 IscS sulfur acceptor protein[c] + IscU with two bound [2Fe-2S] clusters[c] 	b2530 and b2529	  0.00	1000.00	  0.00
I2FE2ST	4 H+[c] + IscU with bound [2Fe-2S] cluster[c] => [2Fe-2S] iron-sulfur cluster[c] + IscU scaffold protein[c] 	b2529 and b2528	  0.00	1000.00	  0.00
I4FE4SR	Flavin adenine dinucleotide reduced[c] + 2 H+[c] + IscU with two bound [2Fe-2S] clusters[c] => Flavin adenine dinucleotide oxidized[c] + IscU with bound [4Fe-4S] cluster[c] 	b2529	  0.00	1000.00	  0.00
I4FE4ST	4 H+[c] + IscU with bound [4Fe-4S] cluster[c] => [4Fe-4S] iron-sulfur cluster[c] + IscU scaffold protein[c] 	b2529 and b2528	  0.00	1000.00	  0.00
ICDHyr	Isocitrate[c] + Nicotinamide adenine dinucleotide phosphate[c] <=> 2-Oxoglutarate[c] + CO2 CO2[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] 	b1136	-1000.00	1000.00	  0.00
ICHORS_copy1	Chorismate[c] => Isochorismate[c] 	b0593	  0.00	1000.00	  0.00
ICHORS_copy2	Chorismate[c] <=> Isochorismate[c] 	b2265	-1000.00	1000.00	  0.00
ICHORT	H2O H2O[c] + Isochorismate[c] => 2,3-Dihydro-2,3-dihydroxybenzoate[c] + Pyruvate[c] 	b0595	  0.00	1000.00	  0.00
ICL	Isocitrate[c] => Glyoxylate[c] + Succinate[c] 	b4015	  0.00	1000.00	  0.00
ICYSDS	L-Cysteine[c] + IscS sulfur acceptor protein[c] => L-Alanine[c] + IscS with bound sulfur[c] 	b2530	  0.00	1000.00	  0.00
IDOND	5-Dehydro-D-gluconate[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] <=> L-Idonate[c] + Nicotinamide adenine dinucleotide[c] 	b4267	-1000.00	1000.00	  0.00
IDOND2	5-Dehydro-D-gluconate[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => L-Idonate[c] + Nicotinamide adenine dinucleotide phosphate[c] 	b4267	  0.00	1000.00	  0.00
IDONt2rpp	H+[p] + L-Idonate[p] <=> H+[c] + L-Idonate[c] 	b4265	-1000.00	1000.00	  0.00
IDONtex	L-Idonate[e] <=> L-Idonate[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
IG3PS	L-Glutamine[c] + 5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide[c] => 5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide[c] + D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate[c] + L-Glutamate[c] + H+[c] 	b2023 and b2025	  0.00	1000.00	  0.00
IGPDH	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate[c] => H2O H2O[c] + 3-(Imidazol-4-yl)-2-oxopropyl phosphate[c] 	b2022	  0.00	1000.00	  0.00
IGPS	1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate[c] + H+[c] => C'-(3-Indolyl)-glycerol 3-phosphate[c] + CO2 CO2[c] + H2O H2O[c] 	b1262	  0.00	1000.00	  0.00
ILETA	2-Oxoglutarate[c] + L-Isoleucine[c] <=> (S)-3-Methyl-2-oxopentanoate[c] + L-Glutamate[c] 	b3770	-1000.00	1000.00	  0.00
ILEabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + L-Isoleucine[p] => ADP C10H12N5O10P2[c] + H+[c] + L-Isoleucine[c] + Phosphate[c] 	b3456 and b3455 and b3460 and b3457 and b3454	  0.00	1000.00	  0.00
ILEt2rpp	H+[p] + L-Isoleucine[p] => H+[c] + L-Isoleucine[c] 	b0401	  0.00	1000.00	  0.00
ILEt3pp	H+[p] + L-Isoleucine[c] => H+[c] + L-Isoleucine[p] 	b4141	  0.00	1000.00	  0.00
ILEtex	L-Isoleucine[e] <=> L-Isoleucine[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
IMPC	H2O H2O[c] + IMP C10H11N4O8P[c] <=> 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[c] 	b4006	-1000.00	1000.00	  0.00
IMPD	H2O H2O[c] + IMP C10H11N4O8P[c] + Nicotinamide adenine dinucleotide[c] => H+[c] + Nicotinamide adenine dinucleotide - reduced[c] + Xanthosine 5'-phosphate[c] 	b2508	  0.00	1000.00	  0.00
IMPtex	IMP C10H11N4O8P[e] <=> IMP C10H11N4O8P[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
INDOLEt2pp	H+[c] + Indole[c] => H+[p] + Indole[p] 	(b3266 and b3265) and b3035	  0.00	1000.00	  0.00
INDOLEt2rpp	H+[p] + Indole[p] => H+[c] + Indole[c] 	b3161	  0.00	1000.00	  0.00
INDOLEtex	Indole[e] <=> Indole[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
INOSTO	Myo-Inositol[c] + O2 O2[c] <=> D-Glucuronate[c] + H2O H2O[c] + H+[c] 	b3488	-1000.00	1000.00	  0.00
INOSTt4pp	Myo-Inositol[p] + Sodium[p] => Myo-Inositol[c] + Sodium[c] 	b3679	  0.00	1000.00	  0.00
INSH	H2O H2O[c] + Inosine[c] => Hypoxanthine[c] + D-Ribose[c] 	b0030	  0.00	1000.00	  0.00
INSK	ATP C10H12N5O13P3[c] + Inosine[c] => ADP C10H12N5O10P2[c] + H+[c] + IMP C10H11N4O8P[c] 	b0477	  0.00	1000.00	  0.00
INSTtex	Myo-Inositol[e] <=> Myo-Inositol[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
INSt2pp	H+[p] + Inosine[p] => H+[c] + Inosine[c] 	b2964 or b2406 or b2393	  0.00	1000.00	  0.00
INSt3pp	H+[p] + Inosine[c] => H+[c] + Inosine[p] 	b3662	  0.00	1000.00	  0.00
INStex	Inosine[e] <=> Inosine[p] 	b0411	-1000.00	1000.00	  0.00
IPDDI	Isopentenyl diphosphate[c] <=> Dimethylallyl diphosphate[c] 	b2889	-1000.00	1000.00	  0.00
IPDPS	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] => H2O H2O[c] + Isopentenyl diphosphate[c] + Nicotinamide adenine dinucleotide[c] 	b0029	  0.00	1000.00	  0.00
IPMD	3-Carboxy-2-hydroxy-4-methylpentanoate[c] + Nicotinamide adenine dinucleotide[c] => 3-Carboxy-4-methyl-2-oxopentanoate[c] + H+[c] + Nicotinamide adenine dinucleotide - reduced[c] 	b0073 or b1800	  0.00	1000.00	  0.00
IPPMIa	3-Carboxy-2-hydroxy-4-methylpentanoate[c] <=> 2-Isopropylmaleate[c] + H2O H2O[c] 	b0071 and b0072	-1000.00	1000.00	  0.00
IPPMIb	2-Isopropylmaleate[c] + H2O H2O[c] <=> 3-Carboxy-3-hydroxy-4-methylpentanoate[c] 	b0071 and b0072	-1000.00	1000.00	  0.00
IPPS	3-Methyl-2-oxobutanoate[c] + Acetyl-CoA[c] + H2O H2O[c] => 3-Carboxy-3-hydroxy-4-methylpentanoate[c] + Coenzyme A[c] + H+[c] 	b0074	  0.00	1000.00	  0.00
ISETACabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + Isethionic acid[p] => ADP C10H12N5O10P2[c] + H+[c] + Isethionic acid[c] + Phosphate[c] 	(b0365 and b0366 and b0367) or (b0933 and b0934 and b0936)	  0.00	1000.00	  0.00
ISETACtex	Isethionic acid[e] <=> Isethionic acid[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
K2L4Aabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + KDO(2)-lipid IV(A)[c] => ADP C10H12N5O10P2[c] + H+[c] + KDO(2)-lipid IV(A)[p] + Phosphate[c] 	b0914	  0.00	1000.00	  0.00
K2L4Aabctex	ATP C10H12N5O13P3[c] + H2O H2O[c] + KDO(2)-lipid IV(A)[p] => ADP C10H12N5O10P2[c] + H+[c] + KDO(2)-lipid IV(A)[e] + Phosphate[c] 	b4262 and b4261 and b3199 and b3201 and b3200 and b0054 and b0641	  0.00	1000.00	  0.00
KARA1	(R)-2,3-Dihydroxy-3-methylbutanoate[c] + Nicotinamide adenine dinucleotide phosphate[c] <=> (S)-2-Acetolactate[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] 	b3774	-1000.00	1000.00	  0.00
KARA2	(S)-2-Aceto-2-hydroxybutanoate[c] + H+[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] <=> (R)-2,3-Dihydroxy-3-methylpentanoate[c] + Nicotinamide adenine dinucleotide phosphate[c] 	b3774	-1000.00	1000.00	  0.00
KAS14	Acetyl-ACP[c] + H+[c] + Malonyl-[acyl-carrier protein][c] => Acyl carrier protein[c] + Acetoacetyl-ACP[c] + CO2 CO2[c] 	b2323 or b1095	  0.00	1000.00	  0.00
KAS15	Acetyl-CoA[c] + H+[c] + Malonyl-[acyl-carrier protein][c] => Acetoacetyl-ACP[c] + CO2 CO2[c] + Coenzyme A[c] 	b1091	  0.00	1000.00	  0.00
KDOCT2	CTP C9H12N3O14P3[c] + 3-Deoxy-D-manno-2-octulosonate[c] => CMP-3-deoxy-D-manno-octulosonate[c] + Diphosphate[c] 	b0918	  0.00	1000.00	  0.00
KDOPP	H2O H2O[c] + 3-Deoxy-D-manno-octulosonate 8-phosphate[c] => 3-Deoxy-D-manno-2-octulosonate[c] + Phosphate[c] 	b3198	  0.00	1000.00	  0.00
KDOPS	D-Arabinose 5-phosphate[c] + H2O H2O[c] + Phosphoenolpyruvate[c] => 3-Deoxy-D-manno-octulosonate 8-phosphate[c] + Phosphate[c] 	b1215	  0.00	1000.00	  0.00
KDUI	4-Deoxy-L-threo-5-hexosulose uronate[c] => 2,5-Diketo-3-deoxy-D-gluconate[c] 	b2843	  0.00	1000.00	  0.00
KG6PDC	3-keto-L-gulonate-6-phosphate[c] + H+[c] => CO2 CO2[c] + L-Xylulose 5-phosphate[c] 	b4196 or b3581	  0.00	1000.00	  0.00
Kabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + Potassium[p] => ADP C10H12N5O10P2[c] + H+[c] + Potassium[c] + Phosphate[c] 	(b0698 and b0697 and b0696) or (b0698 and b0696 and b0697 and b4513)	  0.00	1000.00	  0.00
Kt2pp	H+[p] + Potassium[p] => H+[c] + Potassium[c] 	(b3849 and b1291 and b3290) or b1250 or (b1291 and b1363 and b3290) or b3747	  0.00	1000.00	  0.00
Kt3pp	H+[p] + Potassium[c] => H+[c] + Potassium[p] 	b3350 or b0047 or b1216 or b0842	  0.00	1000.00	  0.00
Ktex	Potassium[e] <=> Potassium[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
LA4NTpp	Core oligosaccharide lipid A[p] + Undecaprenyl phosphate-4-amino-4-deoxy-L-arabinose[p] => 4-Amino-4-deoxy-L-arabinose modified core oligosaccharide lipid A[p] + Undecaprenyl phosphate[p] 	b2257	  0.00	1000.00	  0.00
LACZ	H2O H2O[c] + Lactose C12H22O11[c] => D-Galactose[c] + D-Glucose[c] 	b0344	  0.00	1000.00	  0.00
LACZpp	H2O H2O[p] + Lactose C12H22O11[p] => D-Galactose[p] + D-Glucose[p] 	b2132	  0.00	1000.00	  0.00
LADGMDH	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate[c] + H2O H2O[c] => Meso-2,6-Diaminoheptanedioate[c] + L-alanine-D-glutamate[c] 	b1326	  0.00	1000.00	  0.00
LALADGLUtex	L-alanine-D-glutamate[e] <=> L-alanine-D-glutamate[p] 	b2215 or b1377 or b0241 or b0929	-1000.00	1000.00	  0.00
LALADGLUtpp	L-alanine-D-glutamate[p] + H+[p] => L-alanine-D-glutamate[c] + H+[c] 	b0709 or b1634 or b3496 or b4130	  0.00	1000.00	  0.00
LALALGLUtex	L-alanine-L-glutamate[e] <=> L-alanine-L-glutamate[p] 	b1377 or b0241 or b0929 or b2215	-1000.00	1000.00	  0.00
LALALGLUtpp	L-alanine-L-glutamate[p] + H+[p] => L-alanine-L-glutamate[c] + H+[c] 	b1634 or b3496 or b4130 or b0709	  0.00	1000.00	  0.00
LALDO2x	H+[c] + Methylglyoxal[c] + Nicotinamide adenine dinucleotide - reduced[c] => D-Lactaldehyde[c] + Nicotinamide adenine dinucleotide[c] 	b3945	  0.00	1000.00	  0.00
LALDO3	H+[c] + Methylglyoxal[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => L-Lactaldehyde[c] + Nicotinamide adenine dinucleotide phosphate[c] 		  0.00	1000.00	  0.00
LALGP	L-alanine-L-glutamate[c] + H2O H2O[c] => L-Alanine[c] + L-Glutamate[c] 	b0237	  0.00	1000.00	  0.00
LCADi	H2O H2O[c] + L-Lactaldehyde[c] + Nicotinamide adenine dinucleotide[c] => 2 H+[c] + L-Lactate[c] + Nicotinamide adenine dinucleotide - reduced[c] 	b1415	  0.00	1000.00	  0.00
LCARS	H+[c] + L-Lactaldehyde[c] + Nicotinamide adenine dinucleotide - reduced[c] <=> (S)-Propane-1,2-diol[c] + Nicotinamide adenine dinucleotide[c] 	b2799	-1000.00	1000.00	  0.00
LCARSyi	H+[c] + L-Lactaldehyde[c] + Nicotinamide adenine dinucleotide phosphate - reduced[c] => (S)-Propane-1,2-diol[c] + Nicotinamide adenine dinucleotide phosphate[c] 	b0325	  0.00	1000.00	  0.00
LCTSt3ipp	H+[p] + Lactose C12H22O11[c] => H+[c] + Lactose C12H22O11[p] 	b1528 or b2170 or b0070	  0.00	1000.00	  0.00
LCTStex	Lactose C12H22O11[e] <=> Lactose C12H22O11[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
LCTStpp	H+[p] + Lactose C12H22O11[p] => H+[c] + Lactose C12H22O11[c] 	b0343	  0.00	1000.00	  0.00
LDGUNPD	5-Phosphoguanylyl(3->5)guanosine[c] + H2O H2O[c] => 2 GMP C10H12N5O8P[c] + H+[c] 	b1285	  0.00	1000.00	  0.00
LDH_D	D-Lactate[c] + Nicotinamide adenine dinucleotide[c] <=> H+[c] + Nicotinamide adenine dinucleotide - reduced[c] + Pyruvate[c] 	b1380	-1000.00	1000.00	  0.00
LDH_D2	D-Lactate[c] + Ubiquinone-8[c] => Pyruvate[c] + Ubiquinol-8[c] 	b2133	  0.00	1000.00	  0.00
LEUTAi	4-Methyl-2-oxopentanoate[c] + L-Glutamate[c] => 2-Oxoglutarate[c] + L-Leucine[c] 	b3770 or b4054	  0.00	1000.00	  0.00
LEUabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + L-Leucine[p] => ADP C10H12N5O10P2[c] + H+[c] + L-Leucine[c] + Phosphate[c] 	(b3455 and b3460 and b3457 and b3454 and b3456) or (b3458 and b3456 and b3455 and b3457 and b3454)	  0.00	1000.00	  0.00
LEUt2rpp	H+[p] + L-Leucine[p] => H+[c] + L-Leucine[c] 	b0401	  0.00	1000.00	  0.00
LEUt3pp	H+[p] + L-Leucine[c] => H+[c] + L-Leucine[p] 	b1798 or b4141	  0.00	1000.00	  0.00
LEUtex	L-Leucine[e] <=> L-Leucine[p] 	b0241 or b0929 or b1377 or b2215	-1000.00	1000.00	  0.00
LGTHL	Reduced glutathione[c] + Methylglyoxal[c] => (R)-S-Lactoylglutathione[c] 	b1651	  0.00	1000.00	  0.00
LIPACabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + Cold adapted KDO(2)-lipid (A)[c] => ADP C10H12N5O10P2[c] + H+[c] + Cold adapted KDO(2)-lipid (A)[p] + Phosphate[c] 	b0914	  0.00	1000.00	  0.00
LIPAHT2ex	Core oligosaccharide lipid A[e] + H+[e] + Hexadecanoate (n-C16:0)[e] => H2O H2O[e] + Hepta-acylated core oligosaccharide lipid A (E. coli)[e] 	b0622	  0.00	1000.00	  0.00
LIPAHTex	H+[e] + Hexadecanoate (n-C16:0)[e] + KDO(2)-lipid (A)[e] => H2O H2O[e] + Hepta-acylated KDO(2)-lipid (A)[e] 	b0622	  0.00	1000.00	  0.00
LIPAMPL	Lipoyl-AMP[c] => AMP C10H12N5O7P[c] + Lipoate (protein bound)[c] 	b4386	  0.00	1000.00	  0.00
LIPATPT	ATP C10H12N5O13P3[c] + Lipoate[c] => Lipoyl-AMP[c] + Diphosphate[c] 	b4386	  0.00	1000.00	  0.00
LIPAabcpp	ATP C10H12N5O13P3[c] + H2O H2O[c] + KDO(2)-lipid (A)[c] => ADP C10H12N5O10P2[c] + H+[c] + KDO(2)-lipid (A)[p] + Phosphate[c] 	b0914	  0.00	1000.00	  0.00
LIPAabctex	ATP C10H12N5O13P3[c] + H2O H2O[c] + KDO(2)-lipid (A)[p] => ADP C10H12N5O10P2[c] + H+[c] + KDO(2)-lipid (A)[e] + Phosphate[c] 	b4262 and b4261 and b3199 and b3201 and b3200 and b0054 and b0641	  0.00	1000.00	  0.00
LIPOCT	H+[c] + Octanoyl-ACP (n-C8:0ACP)[c] => Acyl carrier protein[c] + Octanoate (protein bound)[c] 	b0630	  0.00	1000.00	  0.00
LIPOS	[4Fe-4S] iron-sulfur cluster[c] + 2 S-Adenosyl-L-methionine[c] + H+[c] + Nicotinamide adenine dinucleotide[c] + Octanoate (protein bound)[c] => [2Fe-2S] iron-sulfur cluster[c] + 2 5'-Deoxyadenosine[c] + 2 Fe2+ mitochondria[c] + Lipoate (protein bound)[c] + 2 L-Methionine[c] + Nicotinamide adenine dinucleotide - reduced[c] 	b0628	  0.00	1000.00	  0.00
LIPOt2pp	H+[p] + Lipoate[p] => H+[c] + Lipoate[c] 		  0.00	1000.00	  0.00
LIPOtex	Lipoate[e] <=> Lipoate[p] 	b1377 or b2215 or b0929 or b0241	-1000.00	1000.00	  0.00
LKDRA	2-dehydro-3-deoxy-L-rhamnonate[c] <=> L-Lactaldehyde[c] + Pyruvate[c] 	b2245	-1000.00	1000.00	  0.00
LPADSS	2,3-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate[c] + UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine[c] => H+[c] + Lipid A Disaccharide[c] + UDP C9H11N2O12P2[c] 	b0182	  0.00	1000.00	  0.00
LPLIPAL1A120pp	1-dodecanoyl-sn-glycerol 3-phosphate[p] + H2O H2O[p] => Dodecanoate (n-C12:0)[p] + Glycerol 3-phosphate[p] + H+[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1A140pp	1-tetradecanoyl-sn-glycerol 3-phosphate[p] + H2O H2O[p] => Glycerol 3-phosphate[p] + H+[p] + Tetradecanoate (n-C14:0)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1A141pp	1-tetradec-7-enoyl-sn-glycerol 3-phosphate[p] + H2O H2O[p] => Glycerol 3-phosphate[p] + H+[p] + Tetradecenoate (n-C14:1)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1A160pp	1-hexadecanoyl-sn-glycerol 3-phosphate[p] + H2O H2O[p] => Glycerol 3-phosphate[p] + H+[p] + Hexadecanoate (n-C16:0)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1A161pp	1-hexadec-9-enoyl-sn-glycerol 3-phosphate[p] + H2O H2O[p] => Glycerol 3-phosphate[p] + H+[p] + Hexadecenoate (n-C16:1)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1A180pp	1-octadecanoyl-sn-glycerol 3-phosphate[p] + H2O H2O[p] => Glycerol 3-phosphate[p] + H+[p] + Octadecanoate (n-C18:0)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1A181pp	1-octadec-11-enoyl-sn-glycerol 3-phosphate[p] + H2O H2O[p] => Glycerol 3-phosphate[p] + H+[p] + Octadecenoate (n-C18:1)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1E120pp	1-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)[p] + H2O H2O[p] => Dodecanoate (n-C12:0)[p] + Sn-Glycero-3-phosphoethanolamine[p] + H+[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1E140pp	1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)[p] + H2O H2O[p] => Sn-Glycero-3-phosphoethanolamine[p] + H+[p] + Tetradecanoate (n-C14:0)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1E141pp	1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)[p] + H2O H2O[p] => Sn-Glycero-3-phosphoethanolamine[p] + H+[p] + Tetradecenoate (n-C14:1)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1E160pp	1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)[p] + H2O H2O[p] => Sn-Glycero-3-phosphoethanolamine[p] + H+[p] + Hexadecanoate (n-C16:0)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1E161pp	1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1)[p] + H2O H2O[p] => Sn-Glycero-3-phosphoethanolamine[p] + H+[p] + Hexadecenoate (n-C16:1)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1E180pp	1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)[p] + H2O H2O[p] => Sn-Glycero-3-phosphoethanolamine[p] + H+[p] + Octadecanoate (n-C18:0)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1E181pp	1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1)[p] + H2O H2O[p] => Sn-Glycero-3-phosphoethanolamine[p] + H+[p] + Octadecenoate (n-C18:1)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1G120pp	1-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)[p] + H2O H2O[p] => Dodecanoate (n-C12:0)[p] + Glycerophosphoglycerol[p] + H+[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1G140pp	1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0)[p] + H2O H2O[p] => Glycerophosphoglycerol[p] + H+[p] + Tetradecanoate (n-C14:0)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1G141pp	1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)[p] + H2O H2O[p] => Glycerophosphoglycerol[p] + H+[p] + Tetradecenoate (n-C14:1)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1G160pp	1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)[p] + H2O H2O[p] => Glycerophosphoglycerol[p] + H+[p] + Hexadecanoate (n-C16:0)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1G161pp	1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)[p] + H2O H2O[p] => Glycerophosphoglycerol[p] + H+[p] + Hexadecenoate (n-C16:1)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1G180pp	1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0)[p] + H2O H2O[p] => Glycerophosphoglycerol[p] + H+[p] + Octadecanoate (n-C18:0)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL1G181pp	1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)[p] + H2O H2O[p] => Glycerophosphoglycerol[p] + H+[p] + Octadecenoate (n-C18:1)[p] 	b0494	  0.00	1000.00	  0.00
LPLIPAL2A120	2-dodecanoyl-sn-glycerol 3-phosphate[c] + H2O H2O[c] => Dodecanoate (n-C12:0)[c] + Glycerol 3-phosphate[c] + 2 H+[c] 	b3825	  0.00	1000.00	  0.00
LPLIPAL2A140	2-tetradecanoyl-sn-glycerol 3-phosphate[c] + H2O H2O[c] => Glycerol 3-phosphate[c] + 2 H+[c] + Tetradecanoate (n-C14:0)[c] 	b3825	  0.00	1000.00	  0.00
LPLIPAL2A141	2-tetradec-7-enoyl-sn-glycerol 3-phosphate[c] + H2O H2O[c] => Glycerol 3-phosphate[c] + 2 H+[c] + Tetradecenoate (n-C14:1)[c] 	b3825	  0.00	1000.00	  0.00
LPLIPAL2A160	2-hexadecanoyl-sn-glycerol 3-phosphate[c] + H2O H2O[c] => Glycerol 3-phosphate[c] + 2 H+[c] + Hexadecanoate (n-C16:0)[c] 	b3825	  0.00	1000.00	  0.00
LPLIPAL2A161	2-hexadec-9-enoyl-sn-glycerol 3-phosphate[c] + H2O H2O[c] => Glycerol 3-phosphate[c] + 2 H+[c] + Hexadecenoate (n-C16:1)[c] 	b3825	  0.00	1000.00	  0.00
LPLIPAL2A180	2-octadecanoyl-sn-glycerol 3-phosphate[c] + H2O H2O[c] => Glycerol 3-phosphate[c] + 2 H+[c] + Octadecanoate (n-C18:0)[c] 	b3825	  0.00	1000.00	  0.00
LPLIPAL2A181	2-octadec-11-enoyl-sn-glycerol 3-phosphate[c] + H2O H2O[c] => Glycerol 3-phosphate[c] + 2 H+[c] + Octadecenoate (n-C18:1)[c] 	b3825	  0.00	1000.00	  0.00
LPLIPAL2ATE120	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)[c] + Phosphatidylglycerol (didodecanoyl, n-C12:0)[c] => Acyl phosphatidylglycerol (n-C12:0)[c] + Sn-Glycero-3-phosphoethanolamine[c] 	b3825	  0.00	1000.00	  0.00
LPLIPAL2ATE140	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)[c] + Phosphatidylglycerol (ditetradecanoyl, n-C14:0)[c] => Acyl phosphatidylglycerol (n-C14:0)[c] + Sn-Glycero-3-phosphoethanolamine[c] 	b3825	  0.00	1000.00	  0.00
LPLIPAL2ATE141	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)[c] + Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1)[c] => Acyl phosphatidylglycerol (n-C14:1)[c] + Sn-Glycero-3-phosphoethanolamine[c] 	b3825	  0.00	1000.00	  0.00
