Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_2741	monolysocardiolipin (1-16:1, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm] <=> cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2742	monolysocardiolipin (1-16:1, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm] <=> cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2743	monolysocardiolipin (1-16:1, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm] <=> cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2744	monolysocardiolipin (1-16:1, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (16:0)[mm] + cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2745	monolysocardiolipin (1-16:1, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-16:1, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (16:1)[mm] + cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2746	monolysocardiolipin (1-16:1, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:0, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (18:0)[mm] + cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2747	monolysocardiolipin (1-16:1, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:1, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (18:1)[mm] + cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2748	monolysocardiolipin (1-18:0, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-16:1)[mm] <=> cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2749	monolysocardiolipin (1-18:0, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm] <=> cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2750	monolysocardiolipin (1-18:0, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm] <=> cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2751	monolysocardiolipin (1-18:0, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm] <=> cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2752	monolysocardiolipin (1-18:0, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm] <=> cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2753	monolysocardiolipin (1-18:0, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-18:1)[mm] <=> cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2754	monolysocardiolipin (1-18:0, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-18:1)[mm] <=> cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2755	monolysocardiolipin (1-18:0, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-18:1)[mm] <=> cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2756	monolysocardiolipin (1-18:0, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-16:0, 2-16:1)[mm] <=> cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2757	monolysocardiolipin (1-18:0, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm] <=> cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2758	monolysocardiolipin (1-18:0, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm] <=> cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2759	monolysocardiolipin (1-18:0, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm] <=> cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2760	monolysocardiolipin (1-18:0, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (16:0)[mm] + cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2761	monolysocardiolipin (1-18:0, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-16:1, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (16:1)[mm] + cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2762	monolysocardiolipin (1-18:0, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:0, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (18:0)[mm] + cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2763	monolysocardiolipin (1-18:0, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:1, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (18:1)[mm] + cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2764	monolysocardiolipin (1-18:1, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-16:1)[mm] <=> cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2765	monolysocardiolipin (1-18:1, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm] <=> cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2766	monolysocardiolipin (1-18:1, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm] <=> cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2767	monolysocardiolipin (1-18:1, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm] <=> cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2768	monolysocardiolipin (1-18:1, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm] <=> cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2769	monolysocardiolipin (1-18:1, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-18:1)[mm] <=> cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2770	monolysocardiolipin (1-18:1, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-18:1)[mm] <=> cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2771	monolysocardiolipin (1-18:1, 2-16:1, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-18:1)[mm] <=> cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2772	monolysocardiolipin (1-18:1, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-16:0, 2-16:1)[mm] <=> cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2773	monolysocardiolipin (1-18:1, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm] <=> cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2774	monolysocardiolipin (1-18:1, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm] <=> cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2775	monolysocardiolipin (1-18:1, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm] <=> cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2776	monolysocardiolipin (1-18:1, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (16:0)[mm] + cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2777	monolysocardiolipin (1-18:1, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-16:1, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (16:1)[mm] + cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2778	monolysocardiolipin (1-18:1, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:0, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (18:0)[mm] + cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2779	monolysocardiolipin (1-18:1, 2-16:1, 4-18:1)[mm] + phosphatidylcholine (1-18:1, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (18:1)[mm] + cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2780	monolysocardiolipin (1-16:0, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-16:1)[mm] <=> cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2781	monolysocardiolipin (1-16:0, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm] <=> cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2782	monolysocardiolipin (1-16:0, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm] <=> cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2783	monolysocardiolipin (1-16:0, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm] <=> cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2784	monolysocardiolipin (1-16:0, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm] <=> cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2785	monolysocardiolipin (1-16:0, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-18:1)[mm] <=> cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2786	monolysocardiolipin (1-16:0, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-18:1)[mm] <=> cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2787	monolysocardiolipin (1-16:0, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-18:1)[mm] <=> cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2788	monolysocardiolipin (1-16:0, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-16:0, 2-16:1)[mm] <=> cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2789	monolysocardiolipin (1-16:0, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm] <=> cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2790	monolysocardiolipin (1-16:0, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm] <=> cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2791	monolysocardiolipin (1-16:0, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm] <=> cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2792	monolysocardiolipin (1-16:0, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (16:0)[mm] + cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2793	monolysocardiolipin (1-16:0, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-16:1, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (16:1)[mm] + cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2794	monolysocardiolipin (1-16:0, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-18:0, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (18:0)[mm] + cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2795	monolysocardiolipin (1-16:0, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-18:1, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (18:1)[mm] + cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2796	monolysocardiolipin (1-16:1, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-16:1)[mm] <=> cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2797	monolysocardiolipin (1-16:1, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm] <=> cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2798	monolysocardiolipin (1-16:1, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm] <=> cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2799	monolysocardiolipin (1-16:1, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm] <=> cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2800	monolysocardiolipin (1-16:1, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm] <=> cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2801	monolysocardiolipin (1-16:1, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-16:1, 2-18:1)[mm] <=> cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2802	monolysocardiolipin (1-16:1, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-18:0, 2-18:1)[mm] <=> cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2803	monolysocardiolipin (1-16:1, 2-18:1, 4-16:1)[mm] + phosphatidylcholine (1-18:1, 2-18:1)[mm] <=> cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-16:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2804	monolysocardiolipin (1-16:1, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-16:0, 2-16:1)[mm] <=> cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2805	monolysocardiolipin (1-16:1, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-16:1, 2-16:1)[mm] <=> cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (16:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2806	monolysocardiolipin (1-16:1, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-18:0, 2-16:1)[mm] <=> cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:0)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2807	monolysocardiolipin (1-16:1, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-18:1, 2-16:1)[mm] <=> cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1)[mm] + 1-acylglycerophosphocholine (18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2808	monolysocardiolipin (1-16:1, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-16:0, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (16:0)[mm] + cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2809	monolysocardiolipin (1-16:1, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-16:1, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (16:1)[mm] + cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2810	monolysocardiolipin (1-16:1, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-18:0, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (18:0)[mm] + cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2811	monolysocardiolipin (1-16:1, 2-18:1, 4-18:1)[mm] + phosphatidylcholine (1-18:1, 2-18:1)[mm] <=> 1-acylglycerophosphocholine (18:1)[mm] + cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-18:1)[mm] 	YPR140W	-1000.00	1000.00	  0.00
r_2812	1-acylglycerophosphocholine (16:0)[mm] + palmitoleoyl-CoA(4-)[mm] => phosphatidylcholine (1-16:0, 2-16:1)[mm] + coenzyme A[mm] 		  0.00	1000.00	  0.00
r_2813	1-acylglycerophosphocholine (16:0)[mm] + oleoyl-CoA[mm] => phosphatidylcholine (1-16:0, 2-18:1)[mm] + coenzyme A[mm] 		  0.00	1000.00	  0.00
r_2814	1-acylglycerophosphocholine (16:1)[mm] + palmitoleoyl-CoA(4-)[mm] => phosphatidylcholine (1-16:1, 2-16:1)[mm] + coenzyme A[mm] 		  0.00	1000.00	  0.00
r_2815	1-acylglycerophosphocholine (16:1)[mm] + oleoyl-CoA[mm] => phosphatidylcholine (1-16:1, 2-18:1)[mm] + coenzyme A[mm] 		  0.00	1000.00	  0.00
r_2816	1-acylglycerophosphocholine (18:0)[mm] + palmitoleoyl-CoA(4-)[mm] => phosphatidylcholine (1-18:0, 2-16:1)[mm] + coenzyme A[mm] 		  0.00	1000.00	  0.00
r_2817	1-acylglycerophosphocholine (18:0)[mm] + oleoyl-CoA[mm] => phosphatidylcholine (1-18:0, 2-18:1)[mm] + coenzyme A[mm] 		  0.00	1000.00	  0.00
r_2818	1-acylglycerophosphocholine (18:1)[mm] + palmitoleoyl-CoA(4-)[mm] => phosphatidylcholine (1-18:1, 2-16:1)[mm] + coenzyme A[mm] 		  0.00	1000.00	  0.00
r_2819	1-acylglycerophosphocholine (18:1)[mm] + oleoyl-CoA[mm] => phosphatidylcholine (1-18:1, 2-18:1)[mm] + coenzyme A[mm] 		  0.00	1000.00	  0.00
r_2820	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[ce] 	YJL100W or YLR305C	  0.00	1000.00	  0.00
r_2821	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[ce] 	YJL100W or YLR305C	  0.00	1000.00	  0.00
r_2822	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[ce] 	YJL100W or YLR305C	  0.00	1000.00	  0.00
r_2823	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[ce] 	YJL100W or YLR305C	  0.00	1000.00	  0.00
r_2824	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce] 	YJL100W or YLR305C	  0.00	1000.00	  0.00
r_2825	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[ce] 	YJL100W or YLR305C	  0.00	1000.00	  0.00
r_2826	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce] 	YJL100W or YLR305C	  0.00	1000.00	  0.00
r_2827	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[ce] 	YJL100W or YLR305C	  0.00	1000.00	  0.00
r_2828	H+[vm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[vm] + ATP[vm] => ADP[vm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[vm] 	YJL100W	  0.00	1000.00	  0.00
r_2829	H+[vm] + ATP[vm] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[vm] => ADP[vm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[vm] 	YJL100W	  0.00	1000.00	  0.00
r_2830	H+[vm] + ATP[vm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[vm] => ADP[vm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[vm] 	YJL100W	  0.00	1000.00	  0.00
r_2831	H+[vm] + ATP[vm] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[vm] => ADP[vm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[vm] 	YJL100W	  0.00	1000.00	  0.00
r_2832	H+[vm] + ATP[vm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[vm] => ADP[vm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[vm] 	YJL100W	  0.00	1000.00	  0.00
r_2833	H+[vm] + ATP[vm] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[vm] => ADP[vm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[vm] 	YJL100W	  0.00	1000.00	  0.00
r_2834	H+[vm] + ATP[vm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[vm] => ADP[vm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[vm] 	YJL100W	  0.00	1000.00	  0.00
